epoch,train_rmse,validation_rmse,mean_raw_gradient_norm,fraction_gradients_clipped
1,9.490652053319065,0.9150269627571106,37209.60170558191,1.0
2,2.415470137383398,0.9212689995765686,1951.5913762738628,1.0
3,1.5087815540253806,0.924246609210968,130.8598819240447,1.0
4,1.3212158698565695,0.9262338876724243,104.52380091144192,1.0
5,1.3746826414074367,0.9110240936279297,93.3645662338503,1.0
6,1.3530638206927563,0.9128112196922302,125.99135472697597,1.0
7,1.4849173880810418,0.9091235995292664,141.59870658382292,1.0
8,1.6318708065263192,0.9063048362731934,190.41073891424364,1.0
9,1.3504187544684105,0.9034889936447144,91.79790586040866,1.0
10,1.3585985190337917,0.9064483046531677,89.57540921242007,1.0
