epoch,train_rmse,validation_rmse,mean_raw_gradient_norm,fraction_gradients_clipped
1,51.021244562599726,0.9025460481643677,1369800.5295747018,1.0
2,8.098081965751648,0.8982169032096863,43726.42546967537,1.0
3,5.446723863461442,0.8961578011512756,5606.756552019427,1.0
4,8.979371809880066,0.8986745476722717,7578.756594688662,1.0
5,43.908710839872384,0.8967637419700623,618050.150337773,1.0
6,6.664364187194962,0.8951680660247803,11810.74404693419,1.0
7,3.6794868021205147,0.8951775431632996,2890.490129963044,1.0
8,4.702055012180053,0.8944672346115112,3961.492694393281,1.0
9,9.639921237537704,0.8945701122283936,22014.813342186713,1.0
10,2.4628159252692443,0.8945294618606567,825.9589642555483,1.0
