epoch,train_rmse,validation_rmse,mean_raw_gradient_norm,fraction_gradients_clipped
1,1.4353975428547052,0.9000909924507141,25.29466273707728,1.0
2,1.298449404587432,0.8989089131355286,23.985492206388905,1.0
3,1.2853309051734603,0.8949418067932129,18.576290015251406,1.0
4,1.2512749605356521,0.8926523327827454,18.434265121336907,1.0
5,1.239830489461414,0.8917756080627441,15.902373429267637,1.0
6,1.2206857017739416,0.8898302316665649,21.31523177700658,1.0
7,1.223433176939651,0.8885588049888611,14.493229027717344,1.0
8,1.1953797075005699,0.8858782052993774,14.582602900843467,1.0
9,1.2461372928462295,0.8844712972640991,18.60974379508726,1.0
10,1.2102588480242837,0.8849403858184814,19.163521405189268,1.0
