epoch,train_rmse,validation_rmse,mean_raw_gradient_norm,fraction_gradients_clipped
1,2.1028307497392875,1.0257429203805926,5.787143340076858,0.8048780487804879
2,0.9438589906680409,0.9919500295101443,1.8291090361592246,0.7317073170731707
3,0.921632209584349,0.9752817442197798,2.166073765211958,0.8292682926829268
4,0.908749724479174,0.9572445598980828,2.1629312864648615,0.8658536585365854
5,0.8949612152294787,0.9466080622171131,2.054432041034466,0.8943089430894309
6,0.8916962516365289,0.9563990453217155,2.5281636567135166,0.9065040650406504
7,0.8841971710592792,0.9335270038528015,2.477486741252062,0.9308943089430894
8,0.8765276229166064,0.9198883862237122,2.4350997170781703,0.9024390243902439
9,0.869603586172076,0.933507777486328,2.623375368554418,0.9308943089430894
10,0.8650050780569488,0.9088032932446775,2.648897804259285,0.9186991869918699
11,0.8591456693948092,0.9033787126491205,2.849948815698546,0.9552845528455285
12,0.8549124868811085,0.9004019088233913,2.953813571028593,0.959349593495935
13,0.8529616695488779,0.8965354101536078,2.980873704925785,0.959349593495935
14,0.8511657352256303,0.9026400644776936,2.968526264758614,0.959349593495935
15,0.8487924137038773,0.903181626955142,2.8647228128057187,0.9512195121951219
16,0.8450343056384977,0.8929601172014122,2.872270695562285,0.9512195121951219
17,0.845327249956568,0.8965820942500152,3.0011502426814256,0.9796747967479674
18,0.8430578636469996,0.8908023044452233,2.9868414448044165,0.9512195121951219
19,0.8415064784100004,0.8895826297096914,2.8250392333763403,0.9634146341463414
20,0.8407893083088479,0.8883856745683645,2.9164039795476246,0.943089430894309
21,0.8401367697900308,0.8863025393234675,2.817531470845385,0.9512195121951219
22,0.8371046341826516,0.8882350026391121,2.8192145744474923,0.959349593495935
23,0.8376796119898704,0.8867024344573504,2.867832371616751,0.943089430894309
24,0.8364553218541431,0.8870424910155527,2.796484209173094,0.9471544715447154
25,0.8342196333768529,0.8829921836245561,2.848606721414783,0.967479674796748
26,0.8310033003608429,0.8977668492196494,2.5272661268226497,0.9308943089430894
27,0.8310118115925603,0.8805169580186762,2.767692916034683,0.9552845528455285
28,0.8312245554971086,0.8783144333122562,2.7746260444807813,0.9552845528455285
29,0.8259524532785222,0.8830945791127467,2.6494593213244184,0.9512195121951219
30,0.8278986873523919,0.8823945512037578,2.7604617890788288,0.9634146341463414
31,0.8263881066873688,0.8858989507996717,2.7306499490892984,0.975609756097561
32,0.8282965889010864,0.8756332301057485,2.889914123508019,0.967479674796748
33,0.8225257340057156,0.8891144785197916,2.7200228651849234,0.9715447154471545
34,0.8252325424795403,0.8817823970065694,2.9276082174080176,0.9715447154471545
35,0.821824297355104,0.8767701353029687,2.8053459595373975,0.967479674796748
36,0.823348452576183,0.8761670969867896,2.7629630563220355,0.975609756097561
37,0.8215516858884606,0.8774422444966833,2.7319815081309495,0.967479674796748
38,0.8193733414437094,0.8860239299194718,2.8925528580822597,0.9878048780487805
39,0.8196782290623942,0.8811704519737521,2.7105640357102807,0.9634146341463414
40,0.8184850205369161,0.8854578575030538,2.794756439158587,0.9796747967479674
41,0.8191018677980243,0.8956264554138761,2.709460693161662,0.9796747967479674
42,0.8206530131152239,0.8726986349635076,2.9841822068381116,0.967479674796748
43,0.8165766945143297,0.8882884396778742,2.720118058890831,0.9512195121951219
44,0.8195494666976297,0.874963953026289,2.9044091747543677,0.9512195121951219
45,0.8165373521817204,0.8688887784077288,2.7561538275179824,0.9512195121951219
46,0.814663235125229,0.8719451547446443,2.710914476857922,0.959349593495935
47,0.8169129449925666,0.8726489425042487,2.7776843580773205,0.9715447154471545
48,0.8167672167345617,0.8767012988903156,2.809821104131094,0.9715447154471545
49,0.813355513013671,0.8845129936746627,2.5839031738478964,0.967479674796748
50,0.8143675244890534,0.8748858250277123,2.7720130010833586,0.9715447154471545
51,0.8119591806212058,0.8769663993603398,2.9056106769457095,0.983739837398374
52,0.8112559381672052,0.8749591763561863,2.73093752962787,0.959349593495935
53,0.8125458046111722,0.8715663765755995,3.034026717994271,0.9796747967479674
54,0.8109921729778784,0.8798653080428734,2.8688400879623446,0.975609756097561
55,0.8111771881858346,0.9032438095308117,2.9473624784287398,0.975609756097561
56,0.8089310340801282,0.8711283667089861,2.7747913298568103,0.9634146341463414
57,0.812152919144425,0.8821794545535006,2.999529364632397,0.983739837398374
58,0.8114260247205554,0.872810804550294,3.0598690989540844,0.983739837398374
59,0.8096917384362513,0.8712908854442988,2.9292928515895595,0.9796747967479674
60,0.8070115217307827,0.8767905314284903,2.741148536282826,0.9796747967479674
61,0.8083030735395162,0.8688308744169626,2.7946565953212055,0.9959349593495935
62,0.8071181882895089,0.9084130734753312,3.1651687903132864,0.9796747967479674
63,0.8059279620621868,0.8772679540114824,2.8359944512689017,0.9796747967479674
64,0.8049175828284421,0.8683780303472751,2.805119851740395,0.9715447154471545
65,0.8019077769824575,0.8677618115322572,2.806950538139033,0.9796747967479674
