epoch,train_rmse,validation_rmse,mean_raw_gradient_norm,fraction_gradients_clipped
1,1.2528899082125704,0.9240813851356506,21.154720352542014,1.0
2,1.2306101235310032,0.9124209880828857,13.910608299316898,1.0
3,1.1345243758003123,0.9056219458580017,11.403147466721073,1.0
4,1.1342022282763222,0.9058210849761963,7.970203168930546,1.0
5,1.1388922771241332,0.8995084166526794,11.326765921808057,1.0
6,1.1373568608491742,0.8873089551925659,8.05869657762589,1.0
7,1.0911410738903513,0.8865935206413269,8.623571495856009,1.0
8,1.063461277894515,0.8896687626838684,6.578528688799951,1.0
9,1.0718463474223132,0.8896762728691101,6.2276665702942875,1.0
10,1.0991427059572942,0.8867136836051941,6.534196822874008,1.0
