epoch,train_rmse,validation_rmse,mean_raw_gradient_norm,fraction_gradients_clipped
1,1.3536723642337103,0.9188829660415649,144.61418960940452,1.0
2,2.5692539836722776,0.9143259525299072,383.4767313311177,1.0
3,1.2572877847019723,0.8998428583145142,50.63442482486848,1.0
4,1.2170651060182944,0.9044060707092285,30.58117389678955,1.0
5,1.2614909517710908,0.8995486497879028,28.65937748262959,1.0
6,1.233441797215412,0.896215558052063,21.48451598998039,1.0
7,1.2169930934167896,0.901718258857727,18.347213822026408,1.0
8,1.1396460102136325,0.897508442401886,15.917344616305444,1.0
9,1.2441136552040053,0.8963732719421387,28.7377653737222,1.0
10,1.2281314239912315,0.9705893397331238,19.490535413065263,1.0
