epoch,train_rmse,validation_rmse,mean_raw_gradient_norm,fraction_gradients_clipped
1,1.270537521476564,0.8976291418075562,14.242704360715804,1.0
2,1.3175204078869571,0.8929399847984314,14.12035910544857,1.0
3,1.2180648595664993,0.8932598233222961,13.418070993115824,1.0
4,1.1690767490412242,0.888498067855835,10.649879486330095,1.0
5,1.209373423524227,0.8850064277648926,13.239300989335582,1.0
6,1.1272337675625246,0.8824346661567688,10.128213347927217,1.0
7,1.1759783022822468,0.8821097016334534,10.49801726879612,1.0
8,1.1509505770393085,0.8820199966430664,10.823967610636066,1.0
9,1.1397575078903943,0.8804565072059631,10.644753856043662,1.0
10,1.1326540087718302,0.8802347779273987,10.358385739787932,1.0
