epoch,train_rmse,validation_rmse,mean_raw_gradient_norm,fraction_gradients_clipped
1,4.36806753207663,3.8391539241830666,12.05671235134727,1.0
2,3.4240803929848034,2.8090475824298613,11.550496854280171,1.0
3,2.3681255126147835,1.768305299903117,8.22849416732788,1.0
4,1.3986365328055574,1.117086820940361,3.389917166609513,0.868421052631579
5,1.0675173209308706,1.1250622091248677,0.9931907122464556,0.34210526315789475
6,1.0648396198369487,1.1030551242897053,1.0900087914380587,0.5
7,1.0230100038190595,1.0876566026401844,1.5263033815120395,0.6052631578947368
8,0.9951194761576553,1.074949100628488,1.0840987512155582,0.5
9,0.9840134080996658,1.0705064098512875,1.1168899124390201,0.47368421052631576
10,0.9872381772480863,1.0693520507923933,1.3591301496091641,0.5263157894736842
