epoch,train_rmse,validation_rmse,validation_ma_st_rae,validation_CYP1A2_st_rae,validation_CYP2C9_st_rae,validation_CYP2D6_st_rae,validation_CYP3A4_st_rae,mean_raw_gradient_norm,fraction_gradients_clipped
1,1.323308542570816,0.90073162317276,0.8376553710906193,0.8490431147444356,0.810395904386081,1.0303683423173502,0.6608141229146102,16.55253702594388,1.0
2,1.349155930374041,0.8993794918060303,0.8356267006115257,0.8438491520630746,0.807890169043273,1.030525549505419,0.6602419318343358,20.802378616025372,1.0
3,1.357761600462207,0.8979846835136414,0.8346676562823869,0.8464754643466016,0.8065117640329486,1.0281336137418506,0.6575497830081467,16.82009543142011,1.0
4,1.413397715400362,0.8972415924072266,0.8351592231291399,0.8417148490437908,0.8119952608969581,1.0302764316906214,0.6566503508851899,19.05982304388477,1.0
5,1.349199630998146,0.896147608757019,0.8332429383548409,0.8422859580087069,0.8100255793473523,1.0252927805587444,0.6553674355045599,16.203854291669785,1.0
6,1.295568383475066,0.8955907821655273,0.8320483166088517,0.8409997894300594,0.808489680785605,1.02360562429955,0.6550981719201923,16.192865348631337,1.0
7,1.3734212062981976,0.8949428796768188,0.830599826313917,0.8430104477957328,0.8043622715728908,1.0201338323118003,0.6548927535752442,18.229188188429802,1.0
8,1.3596207949722032,0.8948566317558289,0.8293925727818432,0.842672121597045,0.8027865975523046,1.0180763643125057,0.6540352076655175,16.780008658286064,1.0
9,1.3563370325891155,0.8942636847496033,0.8288219275566736,0.8433377925159987,0.802907457074698,1.0176115750629906,0.6514308855730068,16.283540771853538,1.0
10,1.2939389934539731,0.8938282132148743,0.828181443897678,0.8423471975417571,0.8011601530985811,1.0193887952064977,0.6498296297438763,16.939405479738788,1.0
11,1.3889506799297735,0.8935272097587585,0.8275093684690286,0.8411042583534669,0.8001524916139946,1.018820152331357,0.6499605715772958,16.916286722306282,1.0
12,1.3261932329942128,0.8933897614479065,0.8272524554189724,0.8419921688774364,0.7999497919772532,1.0180685182527336,0.6489993425684666,17.19038677215576,1.0
13,1.4157844249413407,0.8933004140853882,0.8268522290470646,0.8423957332593225,0.799180028598886,1.0173567011954352,0.648476453134615,16.872344909175748,1.0
