epoch,train_rmse,validation_rmse,validation_ma_st_rae,validation_CYP1A2_st_rae,validation_CYP2C9_st_rae,validation_CYP2D6_st_rae,validation_CYP3A4_st_rae,mean_raw_gradient_norm,fraction_gradients_clipped
1,1.5410580106675553,0.9039694666862488,0.8513114676625544,0.8669628424526133,0.8396542788990284,1.0021052067723624,0.6965235425262134,38.998010773812574,1.0
2,1.8492304350070632,0.9599007964134216,0.9321933417190904,1.2470043764231575,0.8262264737004782,0.9673659047006279,0.6881766120520983,1111.3792984639445,1.0
3,1.433593285780564,0.8948642611503601,0.8322925394037451,0.8902388509850134,0.8086767231570111,0.9526969558375762,0.6775576276353797,160.8125715871011,1.0
4,1.2991490134122619,0.8907755613327026,0.8324529508823092,0.8812563840572164,0.8142203403044386,0.9706709023369259,0.663664176830656,16.675752370588242,1.0
5,1.2308969784273274,0.8927483558654785,0.833602599156058,0.8896155434324581,0.8143452096165479,0.9709302354024278,0.6595194081727984,9.820059099505025,1.0
6,1.1994294161319226,0.8896907567977905,0.8247424761889465,0.8653051383415744,0.7954270880807348,0.9816382593313172,0.6565994190021596,7.8146691206962835,1.0
7,1.1922699082634491,0.8879323601722717,0.82121852455987,0.886068349045446,0.7871653192137382,0.9864310143467991,0.6252094156334962,9.28371516350777,1.0
8,1.1640581602995173,0.8873795866966248,0.8199563436229003,0.8818611055369515,0.7691926780625064,0.99244731429308,0.6363242765990634,7.737449865187368,1.0
9,1.0969686894302568,0.8860198259353638,0.818979834576927,0.8691233482629286,0.793339442880421,0.9734471684885246,0.6400093786758339,5.8933649639929495,1.0
10,1.132800676880866,1.0393321514129639,1.0411462207366102,1.0598465962159391,0.935973981578514,1.5208784633214,0.6478858418305881,6.5179003880869955,1.0
11,1.122152380796964,0.8810949325561523,0.8151132440337332,0.852185819349624,0.803954829943165,0.9777763962780149,0.6265359305641287,6.21502842826228,1.0
12,1.1057745036389355,0.8840202689170837,0.8228951815575114,0.8537206902984729,0.8172775546153552,0.9903350288605389,0.6302474524556787,6.130306355414852,1.0
13,1.1141274806935528,1.103592872619629,1.2029362345277046,1.596575111964924,1.3861337148274402,1.1915820557839112,0.637454055534543,7.296746511613169,1.0
14,1.1392594016341009,0.8811792731285095,0.8104581355572278,0.8314791548075454,0.7984936333395503,0.9777512974041629,0.6341084566776526,6.667772677636916,1.0
15,1.0995121501399208,0.8840757608413696,0.8153622661764153,0.8632552181193321,0.8012225543976317,0.9735339223620453,0.6234373698266518,6.920427526197126,1.0
