epoch,train_rmse,validation_rmse,mean_raw_gradient_norm,fraction_gradients_clipped
1,1.1223031700994235,0.9220231175422668,12.478650539152083,1.0
2,1.089673135079975,0.9271496534347534,10.838715299483269,1.0
3,1.0450277657592433,0.9122713804244995,9.58387687129359,1.0
4,1.1072141791462833,0.9094469547271729,10.796326621886223,1.0
5,1.0617468982163059,0.9012367129325867,7.460070748482981,1.0
6,1.103641136994704,0.8942671418190002,10.444455046807565,1.0
7,1.031516475391597,0.8904224634170532,7.15176216248543,1.0
8,1.1086911328868487,0.8903862237930298,9.643354177474976,1.0
9,1.0184823218920076,0.8905119299888611,6.781526742442962,1.0
10,1.0125026197964866,0.88956218957901,7.031479589400753,1.0
