epoch,train_rmse,validation_rmse,mean_raw_gradient_norm,fraction_gradients_clipped
1,1.3112369702566837,0.9100801348686218,21.56972006059462,1.0
2,1.2894872664816739,0.911078691482544,20.501991264281735,1.0
3,1.2525838313556013,0.9060062766075134,17.038447983803287,1.0
4,1.3256589823951535,0.9036826491355896,20.450812505137534,1.0
5,1.2521637588823518,0.9044158458709717,21.966192714629635,1.0
6,1.2231991713805617,0.9021967053413391,14.615791524610211,1.0
7,1.174923356251641,0.9016929864883423,15.059477856082301,1.0
8,1.221771078781742,0.9019092321395874,14.827548646157787,1.0
9,1.1328425923963321,0.9009169936180115,12.768007251524157,1.0
10,1.1112955668118534,0.9008522629737854,13.446239894436252,1.0
11,1.2102984577092526,0.9010900259017944,12.974066319004182,1.0
