epoch,train_rmse,validation_rmse,mean_raw_gradient_norm,fraction_gradients_clipped
1,0.9925209064992152,0.914544939994812,4.7254963421052505,1.0
2,1.0052781075171866,0.8974936604499817,3.5756259810539985,1.0
3,0.9406261422141973,0.8948942422866821,3.8351487690402615,1.0
4,0.9324135552072963,0.8839272856712341,3.276324422128739,1.0
5,0.9559367259377437,0.882490873336792,3.369578226920097,1.0
6,0.9423324638984591,0.8773236274719238,2.9409728550141856,1.0
7,0.9058932773210516,0.8776217699050903,2.7725808197452175,1.0
8,0.9250442721541864,0.8689504861831665,2.2649530902985604,1.0
9,0.9262299128170141,0.8774091005325317,5.592830750250047,1.0
10,0.9094243033859296,0.8543031811714172,3.166114749446992,1.0
