epoch,train_rmse,validation_rmse,mean_raw_gradient_norm,fraction_gradients_clipped
1,1.0156214978203622,0.9115921854972839,7.497499135232741,1.0
2,1.0717268960382964,0.9058738946914673,7.083108248249177,1.0
3,0.9790625956535597,0.9031960964202881,6.449722036238639,1.0
4,1.009646052992706,0.9012724161148071,6.687356956543461,1.0
5,1.0219102424932676,0.895907998085022,6.966402130742227,1.0
6,0.9616498644166306,0.8959908485412598,6.450095999625422,1.0
7,0.9527500483290441,0.8923525214195251,5.402939711847613,1.0
8,1.0323234669955825,0.891670286655426,5.130764915097144,1.0
9,1.0104997850902477,0.8915079236030579,5.864702540059244,1.0
10,0.9937342722897125,0.8931304812431335,5.851793212275351,1.0
11,0.9794039970293892,0.8922073841094971,5.422211135587385,1.0
12,0.9710116160480476,0.891692042350769,6.101415003499677,1.0
