epoch,train_rmse,validation_rmse,mean_raw_gradient_norm,fraction_gradients_clipped
1,1.3591317567971644,0.895424485206604,23.59386415635386,1.0
2,1.3473037214414791,0.8960121273994446,19.254854948289932,1.0
3,1.2856374018097851,0.896568238735199,16.31249281667894,1.0
4,1.356307642150092,0.8848426342010498,18.133065608239942,1.0
5,1.21918645424009,0.8806273937225342,12.356387353712513,1.0
6,1.1644394820186728,0.8776785731315613,10.583287646693568,1.0
7,1.185283321719374,0.8802059888839722,12.488554285418603,1.0
8,1.198071459289602,0.8774585723876953,11.765470293260389,1.0
9,1.1197837434143745,0.8822509050369263,10.477034714914137,1.0
10,1.1014580871282762,0.8789326548576355,10.487843286606573,1.0
