epoch,train_rmse,validation_rmse,validation_ma_st_rae,validation_CYP1A2_st_rae,validation_CYP2C9_st_rae,validation_CYP2D6_st_rae,validation_CYP3A4_st_rae,mean_raw_gradient_norm,fraction_gradients_clipped
1,1.140227580468902,0.9087866544723511,0.8524541355695037,0.8788690965447936,0.819822866538114,1.02401593434389,0.6871086448512171,6.8359675253591226,1.0
2,1.11724131637014,0.9013456106185913,0.842780767911927,0.8565267628481034,0.8410545573829331,1.0131049973766861,0.6604367540399858,5.063071931562116,1.0
3,1.1051272494193471,0.9039828181266785,0.848188609802563,0.8662794945193127,0.8246475796402409,1.0309822948037024,0.670845070246996,5.008974705972979,1.0
4,1.0659690015045604,0.9008889198303223,0.8419736709690926,0.8887402649449906,0.8139014631788175,1.0049884238237814,0.6602645319287807,4.3792679002208095,0.9193548387096774
5,1.0581734397284628,0.8910437226295471,0.8280837949217437,0.869336667643022,0.8054235840593691,0.9945955626700087,0.6429793653145752,3.6746131643172233,0.8064516129032258
6,1.0307835763540507,0.8922243118286133,0.8293465267179911,0.8851534746522794,0.7986338732673159,0.9889480887257125,0.6446506702266566,3.7363133526617482,0.8870967741935484
7,1.0428567437025449,0.8906088471412659,0.8337029624289509,0.8854686242565426,0.8098032269604398,0.998237707013787,0.6413022914850343,3.7615828860190605,0.9516129032258065
8,1.0467858917382398,0.888441801071167,0.8283563410751256,0.8874945301200208,0.8042450659447768,0.9821310395431075,0.6395547286925976,3.812729574018909,0.9032258064516129
9,1.0019475823609987,0.8849511742591858,0.8254992488033286,0.8756934669499147,0.806291076572598,0.9955849730439745,0.6244274786468271,3.4145878899481987,0.8225806451612904
10,0.987914693190493,0.8835361003875732,0.8217972289166946,0.8761796095672499,0.8086125639158792,0.9714063696707934,0.6309903725128557,3.5793210902521686,0.7903225806451613
11,0.977477952598566,0.882122278213501,0.8204271341456295,0.8870224078007817,0.8067940954955329,0.9646077654350558,0.6232842678511475,3.005099050460323,0.7419354838709677
12,0.9956407570424269,0.8831890821456909,0.8243617238488319,0.8966448296686387,0.7997065286680449,0.9677082393730754,0.6333872976855683,3.366524698272828,0.8225806451612904
13,1.003764523840968,0.8840345740318298,0.8250493960043059,0.8976391266693194,0.8099320125211943,0.9622257056494445,0.6304007391772655,3.8051213929730077,0.8387096774193549
14,0.97675038336637,0.8800051212310791,0.8191878230445203,0.8856964542008031,0.8027848439277508,0.9649710567848802,0.6232989372646468,3.253872481084639,0.8064516129032258
15,0.9580952910896363,0.8804094791412354,0.8211495352300942,0.886637892890577,0.8077372223401481,0.9668499261062613,0.6233730995833904,3.3542691969102427,0.8064516129032258
