epoch,train_rmse,validation_rmse,mean_raw_gradient_norm,fraction_gradients_clipped
1,1.0459029747611783,0.9228432178497314,6.107856565906156,1.0
2,1.0165480377337996,0.9231357574462891,5.307230107245907,1.0
3,1.001341471504004,0.915673553943634,5.112863179176085,1.0
4,1.0643615729841176,0.91532301902771,5.903828574765113,1.0
5,1.015953243525228,0.9059162139892578,4.27103461757783,1.0
6,0.9992536230125649,0.9051015973091125,4.938769548170028,1.0
7,1.020921988368842,0.9061239957809448,4.785052595600005,1.0
8,1.0666224736914278,0.9008713364601135,6.520661661701817,1.0
9,0.9860860197640041,0.8999224901199341,4.801582828644784,1.0
10,0.9827384225369068,0.900770366191864,4.9557292422940655,1.0
