epoch,train_rmse,validation_rmse,mean_raw_gradient_norm,fraction_gradients_clipped
1,1.3445871693985993,0.9206112027168274,38.979006659600046,1.0
2,1.2389805125703404,0.917706310749054,22.340272903442383,1.0
3,1.2333865534320396,0.9085057377815247,25.99015832716419,1.0
4,1.1621038424970964,0.9018328785896301,15.145429934224774,1.0
5,1.1484035563300112,0.9004408121109009,14.491608881181286,1.0
6,1.1467620794495947,0.8918721079826355,11.13809980884675,1.0
7,1.1564761419298544,0.8913849592208862,12.498515452108075,1.0
8,1.1642463597535535,0.898012101650238,11.560055271271736,1.0
9,1.1126871399078964,0.8945074677467346,10.328262175283124,1.0
10,1.05708506909493,0.8827826976776123,10.661255498086252,1.0
