epoch,train_rmse,validation_rmse,mean_raw_gradient_norm,fraction_gradients_clipped
1,1.3907207479745838,0.9156361222267151,33.966840405617994,1.0
2,1.343300643201475,0.9081114530563354,28.359600605503207,1.0
3,1.1959539213385313,0.9053053855895996,22.070791029161022,1.0
4,1.2120169819446844,0.904608428478241,22.097678830546716,1.0
5,1.2897690034297729,0.9032220840454102,24.664562902142926,1.0
6,1.2087613500371797,0.901024341583252,18.54860031989313,1.0
7,1.2025860912469246,0.8985733389854431,19.938649700533958,1.0
8,1.167149698159191,0.8962883353233337,15.799347800593223,1.0
9,1.1755273649308258,0.8939393758773804,17.4789868785489,1.0
10,1.1712335677739747,0.8925489187240601,16.44976117534022,1.0
