epoch,train_rmse,validation_rmse,mean_raw_gradient_norm,fraction_gradients_clipped
1,1.2814716532026347,0.9272381663322449,43.95775656546316,1.0
2,1.20472757722367,0.9149476289749146,20.226067296920284,1.0
3,1.2010411424531287,0.9034164547920227,19.25251433157152,1.0
4,1.1269727239749232,0.8996180295944214,11.270297450404014,1.0
5,1.1439663579855197,0.896288275718689,8.82243836310602,1.0
6,1.1027298203237759,0.8863856792449951,6.595525810795445,1.0
7,1.047796467803597,0.8958529829978943,6.128721890910979,1.0
8,1.041435909765283,0.8954542875289917,4.739244576423399,1.0
9,1.0046271578202686,0.8896418809890747,5.033524967009021,1.0
10,1.0485842617599224,0.8898643255233765,5.395132757002307,1.0
