epoch,train_rmse,validation_rmse,mean_raw_gradient_norm,fraction_gradients_clipped
1,1.3328520292080923,0.9221715331077576,35.54352772620417,1.0
2,1.3313932116780403,0.9153974056243896,38.22669764487974,1.0
3,1.2741085894598054,0.9056253433227539,29.076793578363233,1.0
4,1.2559097664597003,0.899231493473053,22.210036185479932,1.0
5,1.2657268142065512,0.896122395992279,21.591595988119803,1.0
6,1.2950661372803272,0.8904898166656494,27.12282628397788,1.0
7,1.1985324067555754,0.8934425115585327,22.800861943152643,1.0
8,1.3645358912855032,0.8941444754600525,31.18080662142846,1.0
9,1.34966422616416,0.894089937210083,25.83509938947616,1.0
10,1.2030752506664912,0.8932444453239441,22.248314042245187,1.0
