epoch,train_rmse,validation_rmse,mean_raw_gradient_norm,fraction_gradients_clipped
1,1.3029234576998947,0.9246534109115601,34.69330244679605,1.0
2,1.339836081208765,0.9138239026069641,90.46376222179782,1.0
3,1.224033130489744,0.913743257522583,18.712878827125795,1.0
4,1.368740913348487,0.8973807692527771,30.371704486108595,1.0
5,1.1230852186454814,0.8985894322395325,10.106268805842246,1.0
6,1.124375375161576,0.8970937728881836,10.503039406191919,1.0
7,1.1094848569322229,0.8836632966995239,10.626409853658368,1.0
8,1.0972161910746672,0.8834242820739746,7.01248155101653,1.0
9,1.0829821530220805,0.8891614675521851,7.3166981358681955,1.0
10,1.0568213123980164,0.8845509886741638,7.686652337351153,1.0
11,1.0521576462354554,0.8810773491859436,6.922791561772747,1.0
12,1.0625847868648064,0.8797124028205872,5.489608633902765,1.0
13,1.0459014854532032,0.8817098736763,6.721210018281014,1.0
14,1.0496208998456487,0.8807896971702576,5.363833504338419,1.0
15,1.0537485862043994,0.8810113668441772,6.280057307212584,1.0
