epoch,train_rmse,validation_rmse,mean_raw_gradient_norm,fraction_gradients_clipped
1,1.0520250849143051,0.9235647916793823,6.012714832059799,1.0
2,1.0290146013114316,0.917822539806366,5.766514697382527,1.0
3,0.9940333349786059,0.9183046817779541,4.940394539986888,1.0
4,1.0689075528340803,0.9135808944702148,6.1746144410102595,1.0
5,1.0123881815854392,0.9080176949501038,4.189793563658191,1.0
6,0.9968359057192078,0.9052755832672119,4.844706089265885,1.0
7,1.0212265691115392,0.9052509665489197,4.5497651023249475,1.0
8,1.096733899161419,0.8975631594657898,6.52407544274484,1.0
9,1.011353231141663,0.894292414188385,4.642521535196612,1.0
10,0.9726292581373505,0.8965634703636169,4.3170562290376235,1.0
11,0.9759991672566124,0.895409107208252,4.806713888722081,1.0
12,1.024728870216546,0.8925569653511047,5.243466085003268,1.0
13,0.9642045446934514,0.8913819193840027,4.8346787844934775,1.0
14,0.9877619097276915,0.8913159370422363,5.332261731547694,1.0
