epoch,train_rmse,validation_rmse,mean_raw_gradient_norm,fraction_gradients_clipped
1,1.3873534764465474,0.9009346961975098,23.417980840129236,1.0
2,1.380091359513062,0.9005579352378845,19.150479908912413,1.0
3,1.288161578516594,0.897910475730896,18.926893376534984,1.0
4,1.2620440387715595,0.895099401473999,17.123864992972344,1.0
5,1.2992582510820525,0.892067551612854,16.787315337888657,1.0
6,1.1401803899278273,0.8910114169120789,11.754566892500847,1.0
7,1.2322964747357301,0.8915526270866394,13.292454654170621,1.0
8,1.2515143029210614,0.8906616568565369,17.026547243518213,1.0
9,1.2414356171596126,0.8894885182380676,13.970237182032678,1.0
10,1.1888046332248001,0.8887389898300171,12.33145183901633,1.0
11,1.2190736882293072,0.8887297511100769,12.694576028854616,1.0
12,1.2142765634621617,0.888863742351532,12.974420116793725,1.0
