epoch,train_rmse,validation_rmse,mean_raw_gradient_norm,fraction_gradients_clipped
1,1.0745554432085438,0.909798800945282,28.238646553408714,1.0
2,1.0087892717321294,0.8943580389022827,5.841349324872417,1.0
3,0.9724750524815025,0.8966934680938721,6.414809011643933,1.0
4,1.1007087236374644,0.8987467288970947,11.052943721894295,1.0
5,1.0206440665805376,0.8872862458229065,5.435633943926904,1.0
6,0.9999759152697475,0.8996973037719727,5.746326069678029,1.0
7,0.9642774279674587,0.8800687193870544,4.242939925962879,1.0
8,1.0213361386100037,0.8824701309204102,5.280085840532856,1.0
9,0.9749840358785141,0.8807505369186401,5.182565466050179,1.0
10,0.9357301279323698,0.8800709843635559,5.1111991290123235,1.0
