epoch,train_rmse,validation_rmse,mean_raw_gradient_norm,fraction_gradients_clipped
1,1.32973070611391,0.8808062672615051,31.047153165263513,1.0
2,1.1554634077112007,0.8808197379112244,14.803686172731462,1.0
3,1.1322522563526607,0.8865604400634766,11.970013287759595,1.0
4,1.133667812780273,0.883158802986145,15.661696418639153,1.0
5,1.0993643412297283,0.8755810260772705,13.970344635748095,1.0
6,1.1087972000113093,0.8831181526184082,12.705360335688438,1.0
7,1.102952775909946,0.8821172118186951,11.624919345301967,1.0
8,1.1410017779384882,0.8765748739242554,13.768905193574968,1.0
9,1.1043528361912787,0.8746017217636108,8.604323664019185,1.0
10,1.0845805620481752,0.8785660862922668,11.115496858473747,1.0
