epoch,train_rmse,validation_rmse,mean_raw_gradient_norm,fraction_gradients_clipped
1,2.2524182134295487,0.9068811535835266,303.8155329611994,1.0
2,2.191026814589883,0.9114758372306824,157.88039388964253,1.0
3,2.05336625309412,0.9059353470802307,131.91325369188863,1.0
4,2.9072153522717437,0.9040290713310242,380.0031358042071,1.0
5,2.0842407608949647,0.9027696847915649,122.16636227023217,1.0
6,2.1894218740739357,0.9042958617210388,169.98458222419984,1.0
7,2.118656013885002,0.8995772004127502,112.39958413954704,1.0
8,2.051287193479227,0.8980045318603516,90.76720714569092,1.0
9,1.962239407531739,0.9086896777153015,83.79293675576487,1.0
10,1.9971638312124158,0.9026224613189697,71.12496702132687,1.0
