epoch,train_rmse,validation_rmse,mean_raw_gradient_norm,fraction_gradients_clipped
1,1.0597178727205876,0.9292192459106445,8.029748070624567,1.0
2,1.1523112165704748,0.931748628616333,9.518512964248657,1.0
3,1.0306610453928147,0.9282073974609375,5.7164737486070205,1.0
4,1.1365703031960774,0.9242355823516846,7.720503614794824,1.0
5,1.06813895811524,0.9206661581993103,6.931322813034058,1.0
6,1.0786187341870843,0.9168998599052429,8.915595577609155,1.0
7,1.066383562433837,0.9141227602958679,6.282746022747409,1.0
8,1.1469232233116862,0.91447913646698,9.226042478315291,1.0
9,1.0836979761558627,0.9120131134986877,6.667840688459335,1.0
10,1.019067227250652,0.9115003943443298,5.790735860024729,1.0
