epoch,train_rmse,validation_rmse,mean_raw_gradient_norm,fraction_gradients_clipped
1,4.468504242467238,4.058713110333111,11.664421959927207,1.0
2,3.7217756716822428,3.16202663660627,11.299731605931333,1.0
3,2.733969376364773,2.1361753440132722,9.096043511440879,1.0
4,1.7336886282969033,1.2581456753872817,5.130456221731086,1.0
5,1.1032248822787403,1.1280968791370816,1.3975314410697472,0.631578947368421
6,1.0605284588384707,1.1047632133236298,0.9883171367017847,0.39473684210526316
7,1.0433833045075915,1.087657574432808,1.200952533436449,0.5789473684210527
8,1.0066380947054345,1.0859191717279026,1.0126562165586572,0.4473684210526316
9,0.9944922366761387,1.087290677254784,0.9589787058924374,0.3684210526315789
10,0.997435597540071,1.0872395342043255,1.356133767648747,0.5789473684210527
