epoch,train_rmse,validation_rmse,mean_raw_gradient_norm,fraction_gradients_clipped
1,12.756246606650386,0.9509291052818298,32282.92943714511,1.0
2,1.1186610320602766,0.950677752494812,249.8439277525871,1.0
3,1.1310215007800921,0.9317881464958191,56.817514711810695,1.0
4,1.116757065438645,0.9287412166595459,20.966848673359042,1.0
5,1.1551224188880502,0.9334929585456848,66.2085025848881,1.0
6,1.096863778223088,0.9041217565536499,30.45809159740325,1.0
7,1.0447963370830249,0.9164786338806152,17.456300027908817,1.0
8,1.0709945330028925,0.9110971093177795,23.097578064087898,1.0
9,1.032702586847179,0.9087170958518982,40.245409327168616,1.0
10,1.1462477545581453,0.9082901477813721,23.650298956901796,1.0
