epoch,train_rmse,validation_rmse,mean_raw_gradient_norm,fraction_gradients_clipped
1,4.4685345994635695,4.058783282719229,11.663924367804276,1.0
2,3.7218742304788583,3.162136176763044,11.29772929141396,1.0
3,2.734066480910231,2.1362705632989316,9.092184041675768,1.0
4,1.7338082253609233,1.2582784945430463,5.1248170451114055,1.0
5,1.1032683510701238,1.127761025342669,1.3951670521576154,0.631578947368421
6,1.0605281842903551,1.1048961057882036,0.9882578081206271,0.39473684210526316
7,1.044110840705964,1.0881011215074656,1.1903116154043298,0.5789473684210527
8,1.0071743511079214,1.0857077666185702,1.011266509953298,0.47368421052631576
9,0.9946750161728206,1.0869264316867704,0.9603375051366655,0.3684210526315789
10,0.9976098323952513,1.08684469972464,1.3576394844996302,0.5789473684210527
