epoch,train_rmse,validation_rmse,mean_raw_gradient_norm,fraction_gradients_clipped
1,7.3281920991258245,0.9170211553573608,17872.818047923425,1.0
2,2.0630022444270955,0.91843581199646,1157.1677879825716,1.0
3,3.5159882414938957,0.915469229221344,12366.898617221463,1.0
4,4.695553720700517,0.9119623303413391,8108.091678680912,1.0
5,2.70383287272447,0.9105627536773682,5965.641786544554,1.0
6,1.4608513449379044,0.9081296920776367,104.38064445987824,1.0
7,1.4747569225031636,0.9047666788101196,151.41768418588947,1.0
8,10.09059666903497,0.9036434292793274,28152.83716207935,1.0
9,1.937071699251751,0.9030500650405884,402.128745725078,1.0
10,1.5018205251972387,0.9030267596244812,155.97088998363864,1.0
