epoch,train_rmse,validation_rmse,mean_raw_gradient_norm,fraction_gradients_clipped
1,2.034054195767048,0.9444388151168823,25352.232374929612,1.0
2,1.2596874834733307,0.9490575194358826,741.1731646753127,1.0
3,1.6443042946529791,0.9478270411491394,848.5963582684917,1.0
4,1.1512667756103443,0.9429952502250671,11.600764059251354,1.0
5,1.1102050695087373,0.9409126043319702,8.196829880437543,1.0
6,1.105123683285012,0.9345639944076538,9.42395277946226,1.0
7,1.0546542097161562,0.924495279788971,7.470502007392145,1.0
8,1.1823951702153226,0.9236025810241699,13.499570685048257,1.0
9,1.0789988059514826,0.920538067817688,7.752361136098062,1.0
10,1.0537044383156724,0.9202879667282104,9.444077361014582,1.0
