epoch,train_rmse,validation_rmse,mean_raw_gradient_norm,fraction_gradients_clipped
1,1.270465565924514,0.8926661610603333,22.98328238148843,1.0
2,1.2709547801911454,0.8983045220375061,18.48392681921682,1.0
3,1.2030171897493456,0.8989683389663696,19.76781172906199,1.0
4,1.1566912723286524,0.8877068758010864,14.38209758266326,1.0
5,1.2126680147498752,0.8900871276855469,36.35235609546785,1.0
6,1.1097004475389591,0.8903905749320984,9.681066090060819,1.0
7,1.0901059247090141,0.8865584135055542,10.377703028340493,1.0
8,1.1121638124442703,0.8832455277442932,12.968092180067494,1.0
9,1.1163479259373827,0.8831414580345154,11.423513597057712,1.0
10,1.1058649394036824,0.8820022344589233,10.384844080094368,1.0
