epoch,train_rmse,validation_rmse,mean_raw_gradient_norm,fraction_gradients_clipped
1,1.0867231322775397,0.9220240116119385,6.79240398253164,1.0
2,1.0587246384874651,0.9139527678489685,5.504819462376256,1.0
3,1.0344924978313725,0.9090647101402283,5.49866186418841,1.0
4,0.9985063710567952,0.9122059941291809,4.820858140145579,1.0
5,1.0002540216110405,0.9016600251197815,4.709853145384019,1.0
6,1.0185865984435498,0.8998013734817505,4.41617142000506,1.0
7,0.9829164907383536,0.8985562920570374,4.314226642731698,1.0
8,0.9766888976742967,0.8996361494064331,3.5830153265307025,1.0
9,1.007521603257486,0.8968499302864075,4.2106174807394705,1.0
10,0.9718491841596144,0.8952164053916931,3.937253975099133,1.0
