epoch,train_rmse,validation_rmse,mean_raw_gradient_norm,fraction_gradients_clipped
1,1.145080821050294,0.9022175669670105,13.856910644039031,1.0
2,1.2655534420461394,0.8964366912841797,19.028841172495195,1.0
3,1.1221402762046364,0.8902294039726257,12.269161455092892,1.0
4,1.13079217355003,0.8967978954315186,12.08351279843238,1.0
5,1.1134933921782992,0.8912510871887207,17.84887018511372,1.0
6,1.1298840431328945,0.8927757740020752,10.28427045576034,1.0
7,1.095141646681426,0.8894042372703552,10.206438987485823,1.0
8,1.0655382366275123,0.886354923248291,8.414325468001827,1.0
9,1.0996762269332714,0.8869442343711853,8.721011430986467,1.0
10,1.0903277432560556,0.8854707479476929,9.233638517318234,1.0
11,1.0808130942534313,0.8842638731002808,10.612487254604217,1.0
12,1.0944975999462165,0.8834519982337952,9.848353955053515,1.0
