epoch,train_rmse,validation_rmse,mean_raw_gradient_norm,fraction_gradients_clipped
1,1.076227582949726,0.9496361613273621,10.5026181743991,1.0
2,1.102386080561478,0.9412887692451477,7.292568099114202,1.0
3,1.0916131085110656,0.9224886298179626,7.4451003074646,1.0
4,1.0458342260706517,0.9133881330490112,7.940592750426261,1.0
5,1.0899074905179484,0.9098208546638489,9.906746118299422,1.0
6,1.057366658107268,0.9035411477088928,8.99809657373736,1.0
7,1.0461535672058708,0.9051742553710938,10.381302018319406,1.0
8,1.017554970464216,0.9044726490974426,8.081742202081989,1.0
9,1.0073308638293037,0.9035749435424805,11.448376794015207,1.0
10,1.0027927652723696,0.9016423225402832,10.958901943699006,1.0
