epoch,train_rmse,validation_rmse,mean_raw_gradient_norm,fraction_gradients_clipped
1,1.2191438107066894,0.9107614159584045,22.300209491483628,1.0
2,1.2005087451645213,0.9020876288414001,15.309529642904959,1.0
3,1.1566312099948663,0.888450562953949,13.968474018958307,1.0
4,1.112047771451628,0.888854444026947,17.177702411528557,1.0
5,1.1175114728264086,0.8825628161430359,15.309742896787581,1.0
6,1.1257841590204258,0.8819990754127502,13.272121583261798,1.0
7,1.1040569214371714,0.8776094913482666,13.84532666975452,1.0
8,1.1366932025386873,0.8755744099617004,13.651729568358391,1.0
9,1.0900350433330697,0.8738316893577576,13.798674137361589,1.0
10,1.0948682684785378,0.8767486810684204,11.311281288823773,1.0
11,1.0867006091552427,0.8743880391120911,13.894605159759521,1.0
12,1.1124015011480912,0.8743321299552917,12.521140606172624,1.0
