epoch,train_rmse,validation_rmse,mean_raw_gradient_norm,fraction_gradients_clipped
1,1.285015243476893,0.9001307487487793,28.18721039064469,1.0
2,1.3708027913956307,0.9024577736854553,37.08290087792181,1.0
3,1.236950681445911,0.8977530002593994,23.84927608120826,1.0
4,1.2416160360982762,0.8974806666374207,24.92032331035983,1.0
5,1.3086266805974156,0.8943314552307129,30.42172250440044,1.0
6,1.306224046146483,0.8892937302589417,20.62392610119235,1.0
7,1.273390062650018,0.8897830843925476,24.616975292082756,1.0
8,1.240105999781462,0.8882648348808289,20.101052484204693,1.0
9,1.3429298148927644,0.8866466879844666,26.221791728850334,1.0
10,1.169053027128691,0.885707437992096,16.12562127267161,1.0
