epoch,train_rmse,validation_rmse,mean_raw_gradient_norm,fraction_gradients_clipped
1,1.078216860840663,0.9324173331260681,6.635434250677785,1.0
2,1.1420662268686346,0.9292335510253906,8.142595598774571,1.0
3,1.0602996797092832,0.9274032711982727,6.669374458251461,1.0
4,1.0220503005897337,0.9239145517349243,5.4912651584994405,1.0
5,1.0257586447084015,0.9202984571456909,6.486741565888928,1.0
6,1.0431353800983512,0.9155721664428711,5.372104621702625,1.0
7,1.0344401066185651,0.9139305353164673,7.217108972610966,1.0
8,1.0267148285833427,0.9092546701431274,5.348872507772138,1.0
9,1.050279761358281,0.9054412841796875,5.71550041244876,1.0
10,1.0072759557327862,0.9044755697250366,5.962791904326408,1.0
