epoch,train_rmse,validation_rmse,mean_raw_gradient_norm,fraction_gradients_clipped
1,1.0636087477002962,0.9140692353248596,65.33224727261451,1.0
2,1.1139493890949725,0.922594428062439,34.38907158759333,1.0
3,1.1123431389262757,0.9076727032661438,26.768836482878655,1.0
4,1.0615457711878482,0.9079782366752625,21.861410833174183,1.0
5,1.0902677664871214,0.9038810729980469,61.776295538871516,1.0
6,1.1030449802998732,0.9039098620414734,62.699375814007176,1.0
7,1.042057290359819,0.9050202369689941,18.189250169261808,1.0
8,1.0246568709198933,0.8988566398620605,13.498140488901447,1.0
9,1.0438535535873081,0.8985240459442139,13.256636235021777,1.0
10,1.0526714185198602,0.8976656198501587,11.579326352765483,1.0
11,1.0302533782822412,0.8983185291290283,9.549054861068726,1.0
12,1.0583242624042841,0.897502064704895,8.488450834828038,1.0
