epoch,train_rmse,validation_rmse,mean_raw_gradient_norm,fraction_gradients_clipped
1,1.3309542009470685,0.9079946875572205,21.440568970095725,1.0
2,1.351542982540327,0.9068222641944885,18.531725752738215,1.0
3,1.1979858304305977,0.9051194787025452,14.962234181742515,1.0
4,1.229294526848941,0.9044673442840576,16.030299205933847,1.0
5,1.1948097774988256,0.9001246094703674,13.456716445184522,1.0
6,1.1368956576070326,0.8993676900863647,12.981394471660737,1.0
7,1.1944485150663418,0.8953880071640015,12.742833337476176,1.0
8,1.2241145717186726,0.8947625160217285,14.704770618869413,1.0
9,1.216203317806832,0.89201420545578,15.11648574183064,1.0
10,1.2008996298635084,0.8915983438491821,13.39576497770125,1.0
11,1.1847265805401506,0.8919587135314941,12.113550755285448,1.0
12,1.232513463151826,0.8917136192321777,15.476298924415342,1.0
