epoch,train_rmse,validation_rmse,mean_raw_gradient_norm,fraction_gradients_clipped
1,1.034432018496232,0.914820671081543,7.815183647217289,1.0
2,1.0134985751649723,0.894290030002594,4.216102184787873,1.0
3,0.9650161223000752,0.8969552516937256,5.194510083044729,1.0
4,1.0031027155354357,0.8897663354873657,5.432434312758907,1.0
5,1.0527836996201227,0.88694167137146,5.5368010382498465,1.0
6,1.0196676231655892,0.885127067565918,4.129736673447393,1.0
7,0.9857047915159096,0.8804656863212585,3.5168107863395446,1.0
8,0.9679862743187136,0.8791934251785278,3.9479554237857943,1.0
9,0.9147664854006065,0.8779492378234863,2.8707006746722805,1.0
10,0.9651311604779619,0.8772557377815247,3.741225657924529,1.0
