epoch,train_rmse,validation_rmse,mean_raw_gradient_norm,fraction_gradients_clipped
1,0.9932250305755123,0.9106587767601013,7.779159180579647,1.0
2,0.9707645572646881,0.9100104570388794,3.8904807413777998,1.0
3,0.9340695535702347,0.9005337953567505,2.633685161990504,1.0
4,1.0121615429727993,0.8935884833335876,3.920723295980884,1.0
5,0.9554898393838125,0.8868478536605835,2.5298964169717606,1.0
6,0.9752192788364481,0.8807752728462219,3.2791627607037945,1.0
7,0.9457501261822734,0.8775232434272766,2.736207623635569,1.0
8,1.0034917417383198,0.8773894309997559,5.735306236051744,1.0
9,0.9533353255722844,0.8886436223983765,4.683330135960733,1.0
10,0.9413751797754494,0.8788962364196777,3.6022863945653363,0.967741935483871
